ReturnID,OrderID,ProductID,ReturnDate,QuantityReturned,Reason,RefundAmount,Status
RT-00301,ORD-2023-005836,P-0765,2023-06-14,1,Changed mind,5500.0,Approved
RT-00302,ORD-2023-005837,P-0973,2023-06-09,1,Quality below expectation,60808.0,Approved
RT-00303,ORD-2023-005843,P-0224,2023-06-07,1,Wrong item delivered,1000.0,Pending
RT-00304,ORD-2023-005864,P-0237,2023-06-04,2,Expired product,4500.0,Approved
RT-00305,ORD-2023-005908,P-0975,2023-06-11,1,Quality below expectation,54824.0,Approved
RT-00306,ORD-2023-005913,P-0975,2023-06-12,1,Wrong item delivered,54824.0,Approved
RT-00307,ORD-2023-005928,P-1080,2023-06-13,1,Wrong size,32100.0,Approved
RT-00308,ORD-2023-005940,P-1120,2023-06-10,1,Changed mind,15576.0,Approved
RT-00309,ORD-2023-005950,P-1037,2023-06-14,3,Wrong item delivered,230850.0,Rejected
RT-00310,ORD-2023-005961,P-0586,2023-06-11,1,Changed mind,5950.0,Approved
RT-00311,ORD-2023-006040,P-0349,2023-06-12,1,Expired product,5200.0,Approved
RT-00312,ORD-2023-006094,P-1026,2023-06-09,1,Quality below expectation,66800.0,Approved
RT-00313,ORD-2023-006121,P-0471,2023-06-22,1,Damaged in transit,587500.0,Approved
RT-00314,ORD-2023-006147,P-1038,2023-06-12,1,Wrong item delivered,25250.0,Approved
RT-00315,ORD-2023-006237,P-0732,2023-06-21,1,Changed mind,1200.0,Approved
RT-00316,ORD-2023-006288,P-0746,2023-06-25,2,Changed mind,9600.0,Approved
RT-00317,ORD-2023-006307,P-0797,2023-06-21,1,Wrong item delivered,2050.0,Approved
RT-00318,ORD-2023-006332,P-0508,2023-06-17,1,Wrong item delivered,93700.0,Approved
RT-00319,ORD-2023-006335,P-1029,2023-06-27,1,Wrong size,105050.0,Approved
RT-00320,ORD-2023-006355,P-0294,2023-06-28,1,Wrong item delivered,9500.0,Approved
RT-00321,ORD-2023-006364,P-1012,2023-06-24,1,Wrong size,82550.0,Approved
RT-00322,ORD-2023-006392,P-0640,2023-06-21,1,Expired product,14400.0,Approved
RT-00323,ORD-2023-006437,P-0708,2023-06-23,1,Wrong item delivered,2209.0,Approved
RT-00324,ORD-2023-006453,P-0823,2023-06-22,1,Damaged in transit,2850.0,Approved
RT-00325,ORD-2023-006457,P-1065,2023-06-18,1,Quality below expectation,67150.0,Approved
RT-00326,ORD-2023-006490,P-1128,2023-06-22,1,Wrong item delivered,27800.0,Approved
RT-00327,ORD-2023-006499,P-1055,2023-06-22,1,Quality below expectation,24800.0,Approved
RT-00328,ORD-2023-006572,P-0479,2023-06-29,1,Changed mind,174750.0,Approved
RT-00329,ORD-2023-006579,P-0208,2023-06-25,2,Damaged in transit,16700.0,Pending
RT-00330,ORD-2023-006607,P-1149,2023-06-28,1,Damaged in transit,15300.0,Approved
RT-00331,ORD-2023-006618,P-0674,2023-07-01,1,Changed mind,5900.0,Approved
RT-00332,ORD-2023-006632,P-0932,2023-06-29,1,Wrong item delivered,98500.0,Pending
RT-00333,ORD-2023-006634,P-1056,2023-06-26,1,Changed mind,7600.0,Approved
RT-00334,ORD-2023-006667,P-0963,2023-06-30,1,Wrong item delivered,91900.0,Approved
RT-00335,ORD-2023-006674,P-0672,2023-06-27,1,Damaged in transit,53150.0,Approved
RT-00336,ORD-2023-006676,P-0474,2023-07-02,1,Defective on arrival,362500.0,Approved
RT-00337,ORD-2023-006735,P-0583,2023-07-03,1,Changed mind,3350.0,Approved
RT-00338,ORD-2023-006740,P-0298,2023-07-08,1,Wrong item delivered,5150.0,Approved
RT-00339,ORD-2023-006753,P-0129,2023-06-25,2,Damaged in transit,24400.0,Approved
RT-00340,ORD-2023-006826,P-1185,2023-07-07,1,Changed mind,21200.0,Approved
RT-00341,ORD-2023-006849,P-0483,2023-07-05,1,Changed mind,41700.0,Approved
RT-00342,ORD-2023-006898,P-0528,2023-07-09,1,Wrong item delivered,391850.0,Approved
RT-00343,ORD-2023-006967,P-0864,2023-07-05,1,Wrong item delivered,14200.0,Pending
RT-00344,ORD-2023-006967,P-0276,2023-07-05,1,Wrong item delivered,3150.0,Approved
RT-00345,ORD-2023-006968,P-0302,2023-07-03,3,Changed mind,6150.0,Approved
RT-00346,ORD-2023-007015,P-0968,2023-07-11,1,Quality below expectation,75950.0,Approved
RT-00347,ORD-2023-007031,P-0102,2023-07-10,1,Changed mind,14200.0,Approved
RT-00348,ORD-2023-007067,P-0156,2023-07-04,1,Expired product,26450.0,Approved
RT-00349,ORD-2023-007104,P-0078,2023-07-15,2,Expired product,13900.0,Approved
RT-00350,ORD-2023-007115,P-0523,2023-07-04,1,Wrong item delivered,638863.5,Approved
RT-00351,ORD-2023-007138,P-0253,2023-07-08,2,Wrong item delivered,2184.0,Approved
RT-00352,ORD-2023-007142,P-0303,2023-07-12,1,Changed mind,7900.0,Approved
RT-00353,ORD-2023-007147,P-0088,2023-07-07,1,Expired product,4794.0,Approved
RT-00354,ORD-2023-007178,P-0450,2023-07-06,1,Changed mind,318150.0,Approved
RT-00355,ORD-2023-007186,P-0939,2023-07-10,1,Wrong item delivered,146200.0,Approved
RT-00356,ORD-2023-007205,P-1049,2023-07-13,1,Wrong item delivered,14000.0,Rejected
RT-00357,ORD-2023-007207,P-1017,2023-07-08,1,Quality below expectation,49950.0,Pending
RT-00358,ORD-2023-007262,P-1148,2023-07-08,1,Expired product,26100.0,Approved
RT-00359,ORD-2023-007265,P-1012,2023-07-13,1,Changed mind,82550.0,Rejected
RT-00360,ORD-2023-007294,P-0592,2023-07-10,2,Wrong item delivered,45200.0,Approved
RT-00361,ORD-2023-007304,P-0088,2023-07-19,1,Changed mind,5100.0,Approved
RT-00362,ORD-2023-007319,P-0025,2023-07-20,1,Damaged in transit,14300.0,Approved
RT-00363,ORD-2023-007416,P-0512,2023-07-16,1,Damaged in transit,52950.0,Approved
RT-00364,ORD-2023-007417,P-0506,2023-07-22,1,Wrong item delivered,839500.0,Approved
RT-00365,ORD-2023-007475,P-0309,2023-07-24,2,Changed mind,4700.0,Approved
RT-00366,ORD-2023-007507,P-0222,2023-07-20,1,Wrong item delivered,5400.0,Rejected
RT-00367,ORD-2023-007507,P-0329,2023-07-16,2,Damaged in transit,5700.0,Approved
RT-00368,ORD-2023-007521,P-1020,2023-07-24,1,Quality below expectation,44600.0,Approved
RT-00369,ORD-2023-007554,P-0768,2023-07-19,1,Changed mind,12465.0,Approved
RT-00370,ORD-2023-007564,P-0957,2023-07-14,1,Wrong item delivered,87250.0,Approved
RT-00371,ORD-2023-007570,P-0127,2023-07-24,1,Changed mind,3800.0,Approved
RT-00372,ORD-2023-007604,P-0306,2023-07-16,5,Expired product,57500.0,Approved
RT-00373,ORD-2023-007634,P-0210,2023-07-20,1,Expired product,24200.0,Rejected
RT-00374,ORD-2023-007640,P-0390,2023-07-21,1,Defective on arrival,72225.0,Approved
RT-00375,ORD-2023-007650,P-0129,2023-07-21,1,Damaged in transit,12200.0,Approved
RT-00376,ORD-2023-007660,P-0777,2023-07-26,1,Damaged in transit,10600.0,Approved
RT-00377,ORD-2023-007683,P-1149,2023-07-26,1,Expired product,14229.0,Approved
RT-00378,ORD-2023-007686,P-0509,2023-07-18,3,Wrong item delivered,2000700.0,Approved
RT-00379,ORD-2023-007692,P-0146,2023-07-20,1,Damaged in transit,4400.0,Pending
RT-00380,ORD-2023-007721,P-0546,2023-07-24,1,Damaged in transit,87660.0,Approved
RT-00381,ORD-2023-007786,P-0046,2023-08-01,1,Expired product,4250.0,Approved
RT-00382,ORD-2023-007819,P-0747,2023-07-29,1,Changed mind,14950.0,Approved
RT-00383,ORD-2023-007820,P-0219,2023-07-31,1,Changed mind,3600.0,Pending
RT-00384,ORD-2023-007837,P-0984,2023-07-29,2,Wrong item delivered,206500.0,Rejected
RT-00385,ORD-2023-007847,P-0283,2023-07-23,1,Damaged in transit,4900.0,Approved
RT-00386,ORD-2023-007848,P-0729,2023-07-30,1,Wrong item delivered,5650.0,Approved
RT-00387,ORD-2023-007886,P-0371,2023-07-24,1,Changed mind,4400.0,Approved
RT-00388,ORD-2023-007914,P-0544,2023-07-26,1,Damaged in transit,159700.0,Approved
RT-00389,ORD-2023-007985,P-1107,2023-08-07,1,Expired product,2400.0,Approved
RT-00390,ORD-2023-008026,P-0400,2023-07-26,1,Wrong item delivered,91350.0,Approved
RT-00391,ORD-2023-008090,P-0446,2023-08-06,1,Wrong item delivered,338600.0,Approved
RT-00392,ORD-2023-008110,P-0189,2023-08-08,1,Damaged in transit,2850.0,Rejected
RT-00393,ORD-2023-008122,P-0194,2023-08-09,1,Damaged in transit,10300.0,Approved
RT-00394,ORD-2023-008147,P-0559,2023-08-06,1,Changed mind,94100.0,Approved
RT-00395,ORD-2023-008149,P-0551,2023-08-08,1,Wrong item delivered,12300.0,Pending
RT-00396,ORD-2023-008165,P-0259,2023-08-10,1,Changed mind,3300.0,Approved
RT-00397,ORD-2023-008227,P-0834,2023-07-30,1,Changed mind,2850.0,Rejected
RT-00398,ORD-2023-008228,P-0649,2023-08-05,2,Expired product,15600.0,Rejected
RT-00399,ORD-2023-008257,P-0191,2023-08-12,1,Changed mind,10050.0,Approved
RT-00400,ORD-2023-008278,P-0550,2023-07-30,1,Changed mind,131350.0,Approved
RT-00401,ORD-2023-008312,P-0401,2023-08-02,2,Changed mind,469300.0,Approved
RT-00402,ORD-2023-008326,P-0985,2023-07-31,1,Wrong item delivered,65650.0,Approved
RT-00403,ORD-2023-008368,P-0294,2023-08-15,1,Damaged in transit,9500.0,Approved
RT-00404,ORD-2023-008372,P-0119,2023-08-08,1,Wrong item delivered,1350.0,Approved
RT-00405,ORD-2023-008384,P-0084,2023-08-12,2,Damaged in transit,13800.0,Approved
RT-00406,ORD-2023-008402,P-0416,2023-08-12,1,Wrong item delivered,84200.0,Pending
RT-00407,ORD-2023-008407,P-1133,2023-08-10,1,Wrong item delivered,21750.0,Approved
RT-00408,ORD-2023-008408,P-0448,2023-08-07,1,Changed mind,370300.0,Pending
RT-00409,ORD-2023-008418,P-0359,2023-08-15,1,Damaged in transit,3150.0,Pending
RT-00410,ORD-2023-008481,P-1034,2023-08-14,1,Quality below expectation,35150.0,Approved
RT-00411,ORD-2023-008490,P-0304,2023-08-12,1,Wrong item delivered,3900.0,Approved
RT-00412,ORD-2023-008505,P-1096,2023-08-11,1,Changed mind,8950.0,Approved
RT-00413,ORD-2023-008513,P-0329,2023-08-18,1,Damaged in transit,2850.0,Pending
RT-00414,ORD-2023-008514,P-0671,2023-08-16,1,Damaged in transit,62550.0,Approved
RT-00415,ORD-2023-008529,P-0024,2023-08-09,1,Wrong item delivered,1850.0,Approved
RT-00416,ORD-2023-008584,P-0700,2023-08-11,1,Damaged in transit,31800.0,Approved
RT-00417,ORD-2023-008600,P-0970,2023-08-08,1,Changed mind,43150.0,Approved
RT-00418,ORD-2023-008602,P-0173,2023-08-20,1,Wrong item delivered,12550.0,Rejected
RT-00419,ORD-2023-008630,P-0004,2023-08-16,1,Damaged in transit,32900.0,Approved
RT-00420,ORD-2023-008643,P-0049,2023-08-08,1,Damaged in transit,38750.0,Approved
RT-00421,ORD-2023-008669,P-0169,2023-08-12,1,Expired product,2150.0,Rejected
RT-00422,ORD-2023-008676,P-1007,2023-08-14,1,Quality below expectation,91450.0,Approved
RT-00423,ORD-2023-008720,P-1053,2023-08-14,1,Wrong size,70550.0,Approved
RT-00424,ORD-2023-008763,P-0459,2023-08-22,1,Defective on arrival,78537.0,Approved
RT-00425,ORD-2023-008783,P-1181,2023-08-17,1,Expired product,15550.0,Approved
RT-00426,ORD-2023-008886,P-1024,2023-08-21,1,Wrong item delivered,14650.0,Approved
RT-00427,ORD-2023-008917,P-0778,2023-08-27,1,Damaged in transit,11550.0,Approved
RT-00428,ORD-2023-008951,P-0207,2023-08-20,1,Changed mind,700.0,Approved
RT-00429,ORD-2023-008977,P-0704,2023-08-26,1,Wrong item delivered,84650.0,Approved
RT-00430,ORD-2023-009032,P-0995,2023-08-19,1,Quality below expectation,117800.0,Approved
RT-00431,ORD-2023-009034,P-1131,2023-08-30,1,Damaged in transit,4250.0,Approved
RT-00432,ORD-2023-009054,P-1070,2023-08-22,1,Quality below expectation,92150.0,Approved
RT-00433,ORD-2023-009088,P-0489,2023-08-22,1,Defective on arrival,45350.0,Approved
RT-00434,ORD-2023-009101,P-0075,2023-08-27,1,Expired product,2400.0,Approved
RT-00435,ORD-2023-009119,P-0121,2023-08-30,1,Wrong item delivered,36100.0,Approved
RT-00436,ORD-2023-009125,P-1059,2023-08-30,1,Wrong size,41050.0,Approved
RT-00437,ORD-2023-009142,P-0061,2023-08-24,1,Changed mind,6400.0,Approved
RT-00438,ORD-2023-009167,P-0140,2023-08-27,2,Wrong item delivered,4200.0,Approved
RT-00439,ORD-2023-009198,P-0219,2023-08-30,1,Damaged in transit,3600.0,Approved
RT-00440,ORD-2023-009279,P-0541,2023-08-29,1,Damaged in transit,327650.0,Approved
RT-00441,ORD-2023-009284,P-0429,2023-09-06,1,Wrong item delivered,147250.0,Approved
RT-00442,ORD-2023-009300,P-0134,2023-08-28,1,Changed mind,10850.0,Approved
RT-00443,ORD-2023-009306,P-0448,2023-09-01,1,Defective on arrival,370300.0,Approved
RT-00444,ORD-2023-009312,P-1055,2023-09-08,1,Wrong size,24800.0,Approved
RT-00445,ORD-2023-009313,P-0788,2023-09-05,1,Damaged in transit,4000.0,Rejected
RT-00446,ORD-2023-009316,P-1058,2023-08-30,1,Quality below expectation,24100.0,Approved
RT-00447,ORD-2023-009343,P-0179,2023-08-27,2,Expired product,7200.0,Approved
RT-00448,ORD-2023-009379,P-0093,2023-09-04,2,Wrong item delivered,2000.0,Approved
RT-00449,ORD-2023-009392,P-0253,2023-09-04,2,Wrong item delivered,2400.0,Rejected
RT-00450,ORD-2023-009397,P-0728,2023-09-01,1,Expired product,60403.5,Approved
RT-00451,ORD-2023-009452,P-0357,2023-09-10,1,Changed mind,35350.0,Approved
RT-00452,ORD-2023-009465,P-0849,2023-08-31,1,Damaged in transit,9500.0,Pending
RT-00453,ORD-2023-009471,P-0886,2023-09-06,1,Expired product,950.0,Approved
RT-00454,ORD-2023-009518,P-0903,2023-09-06,1,Wrong item delivered,3350.0,Approved
RT-00455,ORD-2023-009523,P-0942,2023-09-02,1,Changed mind,60200.0,Approved
RT-00456,ORD-2023-009553,P-1131,2023-09-08,1,Wrong item delivered,4250.0,Approved
RT-00457,ORD-2023-009634,P-0600,2023-09-06,1,Wrong item delivered,9100.0,Approved
RT-00458,ORD-2023-009643,P-0362,2023-09-10,1,Changed mind,2500.0,Approved
RT-00459,ORD-2023-009721,P-0050,2023-09-09,1,Wrong item delivered,7200.0,Approved
RT-00460,ORD-2023-009732,P-0795,2023-09-14,1,Expired product,1450.0,Rejected
RT-00461,ORD-2023-009758,P-1065,2023-09-06,1,Wrong item delivered,67150.0,Approved
RT-00462,ORD-2023-009772,P-1007,2023-09-17,1,Changed mind,73160.0,Approved
RT-00463,ORD-2023-009776,P-0113,2023-09-16,1,Changed mind,3200.0,Rejected
RT-00464,ORD-2023-009877,P-0800,2023-09-17,1,Damaged in transit,6000.0,Approved
RT-00465,ORD-2023-009878,P-1161,2023-09-13,1,Wrong item delivered,20650.0,Approved
RT-00466,ORD-2023-009915,P-0046,2023-09-09,1,Changed mind,4250.0,Approved
RT-00467,ORD-2023-009935,P-0392,2023-09-16,1,Wrong item delivered,231600.0,Approved
RT-00468,ORD-2023-009936,P-1052,2023-09-14,1,Changed mind,32050.0,Pending
RT-00469,ORD-2023-009942,P-0201,2023-09-12,1,Damaged in transit,1500.0,Approved
RT-00470,ORD-2023-009947,P-0801,2023-09-23,1,Changed mind,8350.0,Approved
RT-00471,ORD-2023-009954,P-0838,2023-09-14,1,Expired product,3400.0,Approved
RT-00472,ORD-2023-009974,P-0946,2023-09-17,1,Wrong item delivered,70300.0,Approved
RT-00473,ORD-2023-009975,P-0936,2023-09-12,1,Quality below expectation,96050.0,Approved
RT-00474,ORD-2023-009990,P-0900,2023-09-22,1,Changed mind,7350.0,Approved
RT-00475,ORD-2023-009997,P-1143,2023-09-22,1,Damaged in transit,56550.0,Approved
RT-00476,ORD-2023-010047,P-0055,2023-09-16,2,Damaged in transit,36000.0,Approved
RT-00477,ORD-2023-010056,P-0638,2023-09-18,1,Changed mind,8350.0,Approved
RT-00478,ORD-2023-010073,P-0080,2023-09-14,1,Damaged in transit,6100.0,Approved
RT-00479,ORD-2023-010081,P-0322,2023-09-14,1,Expired product,39350.0,Approved
RT-00480,ORD-2023-010100,P-0045,2023-09-27,1,Changed mind,4400.0,Approved
RT-00481,ORD-2023-010113,P-0048,2023-09-23,1,Wrong item delivered,1700.0,Approved
RT-00482,ORD-2023-010125,P-0976,2023-09-15,1,Wrong item delivered,84080.0,Approved
RT-00483,ORD-2023-010147,P-0036,2023-09-25,1,Damaged in transit,1395.0,Approved
RT-00484,ORD-2023-010147,P-0025,2023-09-20,1,Expired product,14300.0,Approved
RT-00485,ORD-2023-010152,P-0782,2023-09-27,1,Changed mind,7000.0,Approved
RT-00486,ORD-2023-010152,P-1075,2023-09-22,1,Quality below expectation,15680.0,Approved
RT-00487,ORD-2023-010257,P-1038,2023-09-26,1,Quality below expectation,25250.0,Approved
RT-00488,ORD-2023-010267,P-0994,2023-09-24,1,Wrong item delivered,103776.0,Pending
RT-00489,ORD-2023-010276,P-0721,2023-09-22,1,Damaged in transit,25450.0,Rejected
RT-00490,ORD-2023-010283,P-0074,2023-10-02,1,Changed mind,900.0,Approved
RT-00491,ORD-2023-010294,P-1018,2023-09-25,1,Wrong size,93200.0,Approved
RT-00492,ORD-2023-010309,P-0638,2023-09-29,1,Damaged in transit,8350.0,Pending
RT-00493,ORD-2023-010331,P-0785,2023-10-04,1,Damaged in transit,9800.0,Approved
RT-00494,ORD-2023-010392,P-0511,2023-10-04,1,Damaged in transit,286350.0,Approved
RT-00495,ORD-2023-010408,P-0762,2023-10-06,1,Changed mind,25000.0,Approved
RT-00496,ORD-2023-010416,P-0878,2023-10-04,1,Expired product,1300.0,Approved
RT-00497,ORD-2023-010433,P-0396,2023-09-29,2,Damaged in transit,159600.0,Approved
RT-00498,ORD-2023-010457,P-0104,2023-09-26,1,Damaged in transit,33150.0,Approved
RT-00499,ORD-2023-010469,P-0077,2023-09-28,1,Changed mind,2250.0,Approved
RT-00500,ORD-2023-010479,P-0277,2023-10-06,2,Damaged in transit,5600.0,Approved
RT-00501,ORD-2023-010483,P-0568,2023-10-02,1,Damaged in transit,38650.0,Approved
RT-00502,ORD-2023-010496,P-0513,2023-10-03,2,Changed mind,101100.0,Approved
RT-00503,ORD-2023-010512,P-0071,2023-09-30,1,Wrong item delivered,11500.0,Approved
RT-00504,ORD-2023-010514,P-0836,2023-10-03,1,Wrong item delivered,1050.0,Approved
RT-00505,ORD-2023-010533,P-0984,2023-09-28,1,Wrong item delivered,103250.0,Pending
RT-00506,ORD-2023-010582,P-0875,2023-10-09,1,Wrong item delivered,3250.0,Approved
RT-00507,ORD-2023-010611,P-0625,2023-10-03,1,Damaged in transit,62100.0,Rejected
RT-00508,ORD-2023-010611,P-0482,2023-10-06,1,Changed mind,81800.0,Approved
RT-00509,ORD-2023-010640,P-0297,2023-09-28,2,Changed mind,15100.0,Pending
RT-00510,ORD-2023-010660,P-0699,2023-09-30,1,Changed mind,57050.0,Approved
RT-00511,ORD-2023-010673,P-0949,2023-10-02,1,Wrong item delivered,84250.0,Approved
RT-00512,ORD-2023-010675,P-0581,2023-10-09,1,Changed mind,74550.0,Approved
RT-00513,ORD-2023-010685,P-0910,2023-10-07,1,Expired product,10650.0,Approved
RT-00514,ORD-2023-010686,P-0533,2023-10-01,1,Wrong item delivered,153350.0,Approved
RT-00515,ORD-2023-010755,P-0011,2023-10-12,1,Expired product,9550.0,Approved
RT-00516,ORD-2023-010769,P-0398,2023-10-05,1,Damaged in transit,42400.0,Approved
RT-00517,ORD-2023-010769,P-1081,2023-10-12,1,Changed mind,18100.0,Approved
RT-00518,ORD-2023-010787,P-0030,2023-10-03,1,Wrong item delivered,2400.0,Approved
RT-00519,ORD-2023-010832,P-0429,2023-10-06,1,Damaged in transit,147250.0,Rejected
RT-00520,ORD-2023-010834,P-0486,2023-10-12,1,Changed mind,218600.0,Approved
RT-00521,ORD-2023-010836,P-1066,2023-10-01,1,Quality below expectation,31550.0,Approved
RT-00522,ORD-2023-010886,P-0535,2023-10-14,1,Changed mind,34350.0,Approved
RT-00523,ORD-2023-010895,P-0466,2023-10-12,1,Changed mind,71950.0,Approved
RT-00524,ORD-2023-010904,P-1052,2023-10-14,1,Changed mind,32050.0,Rejected
RT-00525,ORD-2023-010937,P-0714,2023-10-08,1,Expired product,3350.0,Approved
RT-00526,ORD-2023-010961,P-0236,2023-10-08,1,Expired product,1800.0,Approved
RT-00527,ORD-2023-010964,P-0939,2023-10-12,1,Wrong item delivered,146200.0,Rejected
RT-00528,ORD-2023-010974,P-0459,2023-10-09,1,Wrong item delivered,83550.0,Approved
RT-00529,ORD-2023-010978,P-0553,2023-10-11,1,Defective on arrival,7450.0,Rejected
RT-00530,ORD-2023-010990,P-0272,2023-10-11,1,Changed mind,750.0,Approved
RT-00531,ORD-2023-011003,P-0841,2023-10-18,1,Damaged in transit,4350.0,Pending
RT-00532,ORD-2023-011008,P-0668,2023-10-17,2,Changed mind,38000.0,Approved
RT-00533,ORD-2023-011032,P-0260,2023-10-12,1,Wrong item delivered,4100.0,Approved
RT-00534,ORD-2023-011057,P-0904,2023-10-10,1,Changed mind,1700.0,Approved
RT-00535,ORD-2023-011076,P-0506,2023-10-16,1,Damaged in transit,839500.0,Pending
RT-00536,ORD-2023-011077,P-0364,2023-10-10,1,Expired product,1100.0,Approved
RT-00537,ORD-2023-011079,P-0839,2023-10-16,1,Expired product,21700.0,Approved
RT-00538,ORD-2023-011133,P-1000,2023-10-19,1,Changed mind,34850.0,Pending
RT-00539,ORD-2023-011145,P-0014,2023-10-21,1,Wrong item delivered,950.0,Approved
RT-00540,ORD-2023-011146,P-0181,2023-10-21,1,Wrong item delivered,900.0,Approved
RT-00541,ORD-2023-011188,P-0448,2023-10-20,1,Damaged in transit,370300.0,Approved
RT-00542,ORD-2023-011188,P-1033,2023-10-22,1,Wrong item delivered,79050.0,Approved
RT-00543,ORD-2023-011200,P-0304,2023-10-19,1,Wrong item delivered,3900.0,Approved
RT-00544,ORD-2023-011214,P-0121,2023-10-14,1,Changed mind,36100.0,Approved
RT-00545,ORD-2023-011244,P-0435,2023-10-21,1,Defective on arrival,68700.0,Approved
RT-00546,ORD-2023-011314,P-0502,2023-10-23,1,Wrong item delivered,138900.0,Approved
RT-00547,ORD-2023-011354,P-0146,2023-10-25,1,Damaged in transit,4400.0,Approved
RT-00548,ORD-2023-011356,P-0955,2023-10-22,1,Wrong item delivered,35550.0,Pending
RT-00549,ORD-2023-011497,P-0178,2023-10-22,1,Wrong item delivered,15350.0,Approved
RT-00550,ORD-2023-011514,P-0729,2023-10-21,1,Wrong item delivered,5650.0,Approved
RT-00551,ORD-2023-011544,P-0966,2023-11-02,1,Wrong size,76200.0,Approved
RT-00552,ORD-2023-011580,P-0985,2023-10-22,1,Wrong size,65650.0,Pending
RT-00553,ORD-2023-011581,P-1014,2023-11-03,1,Quality below expectation,23406.0,Approved
RT-00554,ORD-2023-011595,P-0068,2023-10-30,1,Expired product,4900.0,Pending
RT-00555,ORD-2023-011640,P-0951,2023-10-29,2,Changed mind,31200.0,Pending
RT-00556,ORD-2023-011671,P-0467,2023-10-24,1,Defective on arrival,766550.0,Approved
RT-00557,ORD-2023-011671,P-0225,2023-10-25,1,Wrong item delivered,7600.0,Approved
RT-00558,ORD-2023-011747,P-0211,2023-10-30,1,Changed mind,22050.0,Approved
RT-00559,ORD-2023-011752,P-0088,2023-10-29,2,Expired product,10200.0,Approved
RT-00560,ORD-2023-011754,P-0247,2023-11-05,1,Changed mind,4300.0,Approved
RT-00561,ORD-2023-011775,P-0455,2023-11-01,1,Defective on arrival,111350.0,Pending
RT-00562,ORD-2023-011798,P-0185,2023-10-28,1,Expired product,12600.0,Approved
RT-00563,ORD-2023-011825,P-0315,2023-11-02,1,Expired product,250.0,Approved
RT-00564,ORD-2023-011830,P-0475,2023-10-31,1,Changed mind,24700.0,Rejected
RT-00565,ORD-2023-011837,P-0759,2023-11-06,1,Damaged in transit,1400.0,Approved
RT-00566,ORD-2023-011858,P-0465,2023-11-09,1,Changed mind,39450.0,Approved
RT-00567,ORD-2023-011897,P-1069,2023-11-01,1,Wrong size,38400.0,Approved
RT-00568,ORD-2023-011912,P-0471,2023-11-01,1,Damaged in transit,587500.0,Approved
